family,checkpoint_sha256,seed,K_modes,q,c,M,eps,trial,bound,true_error,ratio_bound_over_true,tight_diag,delta_hat_Z1,noise_gain_2,correction_norm,violation,precision
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,118,27.30146599,6.538628101,4.175412178,5.681221962,5.443315029,2.364341021,5.735703945,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,119,28.01576614,6.28644228,4.456537724,5.097982883,5.709281921,2.727488518,5.135891914,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,120,28.2142334,6.4454813,4.377366543,3.921828032,6.360193253,1.860906363,3.964070082,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,121,19.78570557,6.892232895,2.870725155,4.610710621,3.906606197,1.365914583,4.65620327,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,122,39.47898483,6.156768799,6.412289619,7.529987335,8.114739418,3.281480074,7.585104942,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,123,26.94050026,6.816191673,3.952427149,4.84073925,5.56201458,2.417906761,4.90235281,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,124,48.34196091,5.938765526,8.140069008,9.885128975,9.511745453,4.767733097,9.98853302,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,125,31.13681793,6.950052738,4.480083466,4.934411049,6.898025513,1.889517784,4.971394539,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,126,38.19564056,5.124089241,7.454132557,12.99211311,6.172192097,3.399032116,12.98704624,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,127,46.62480545,6.059751034,7.694178581,8.492114067,9.600585938,4.174818516,8.583449364,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,128,38.63518906,6.459261894,5.98136282,5.87646389,8.527601242,2.685539961,5.920831203,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,129,37.40602112,6.02449894,6.208984375,11.77368927,6.235818863,3.586335897,11.77744675,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,130,49.68304443,5.570561409,8.918857574,10.97610378,9.651964188,4.553181171,11.06373596,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,131,32.06357193,6.610090733,4.850700855,7.575561047,6.187591076,2.620726824,7.619420052,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,132,27.30222893,6.573632717,4.153294086,5.212452412,5.664745331,2.123498917,5.213579655,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,133,29.67963028,6.543045998,4.536056995,5.236664772,6.356985569,2.043708801,5.248485088,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,134,22.22447395,6.65728569,3.338368654,4.125448704,4.570748329,1.970242858,4.131587982,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,135,48.52604294,5.96071434,8.140977859,9.257311821,9.785259247,4.582407951,9.408787727,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,136,36.9093399,6.583465099,5.606369972,5.641661167,8.012371063,2.964850664,5.7072258,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,137,24.54034805,6.629170895,3.701872826,5.103329182,4.935244083,1.985616684,5.153687477,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,138,46.94199371,6.040940285,7.770643711,10.64722729,8.9960289,4.463202953,10.71644592,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,139,27.87517166,6.403919697,4.352829456,3.734739065,6.318778515,1.830768108,3.801865101,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,140,18.78874779,6.970146179,2.695603132,4.364882469,3.727853537,1.292115808,4.36340189,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,141,25.73320961,6.523788929,3.944519043,5.188176155,5.200915813,2.149387836,5.243120193,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,142,49.72803497,5.87267065,8.467703819,9.697030067,9.987722397,4.705073833,9.772127151,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,143,27.98524857,6.516699314,4.294390202,4.933832645,5.878661156,2.249913454,5.013864517,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,144,16.4105072,6.830144882,2.402658701,3.267351627,3.380954504,1.20759666,3.289964437,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,145,38.69062805,6.261480331,6.179150105,7.217182636,7.953431606,3.357945204,7.281749725,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,146,21.88960266,6.779967308,3.228570461,3.964490175,4.59723711,1.699838161,3.98821044,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,147,32.70335007,6.122590542,5.341423512,7.242001534,6.334046841,3.030405283,7.315060616,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,148,46.54085159,5.1437006,9.048126221,9.615115166,9.085582733,4.759955406,9.689356804,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,149,25.27263832,6.573068142,3.844877005,5.279918671,5.001749516,2.310880899,5.310840607,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,150,22.48544312,6.795594692,3.308826447,5.309823513,4.366763115,1.737984776,5.351780891,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,151,39.05796432,6.205309391,6.294281483,9.831316948,7.082367897,4.1076684,9.913916588,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,152,21.5361824,6.648088455,3.239454746,4.371483803,4.341743946,1.808167458,4.416416168,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,153,20.21600723,6.849870682,2.95129776,4.83973217,3.906333923,1.582512021,4.859697342,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,154,49.0856514,5.912019253,8.302687645,9.924510956,9.756184578,4.76525116,9.87803936,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,155,24.27189445,6.633660793,3.65889883,4.475682259,4.988239765,2.142480373,4.534529209,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,156,52.21399307,5.816353321,8.977101326,9.180447578,10.89890194,4.530970097,9.247356415,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,157,23.25290298,6.48978138,3.583002567,5.056659698,4.567051888,2.043567419,5.095870018,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,158,38.42417526,6.094257832,6.304980278,7.677651882,7.780040741,3.251216412,7.735285759,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,159,51.09910965,5.901993275,8.657940865,9.991902351,10.18684673,4.990715504,10.14488125,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,160,28.69032288,6.531133175,4.392855167,5.625584602,6.040316105,1.789140582,5.636837482,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,161,34.26382446,6.30121088,5.437657356,7.317128658,6.780532837,3.003020287,7.339334965,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,162,34.82422256,6.64247179,5.242660046,5.214399815,7.619176865,2.714973211,5.263064861,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,163,28.97559738,6.613718033,4.381135941,5.518816948,6.057542801,2.093770981,5.541399956,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,164,31.29534531,6.724649429,4.65382576,5.687917233,6.545433521,2.515816927,5.707223415,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,165,41.47679901,6.107812881,6.790777683,11.40405941,7.28269577,4.339456081,11.38684559,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,166,40.32089996,6.076538563,6.635504723,10.63764763,7.225462437,4.145617485,10.63538361,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,167,29.17297173,6.398210526,4.559551716,4.121174812,6.614220619,1.756386876,4.142315388,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,168,33.97137451,6.451495171,5.265659332,4.97140789,7.502754211,2.502905369,5.041292191,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,169,22.4328022,6.698117256,3.349120617,4.262953758,4.62605238,1.826374888,4.297350407,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,170,32.78960419,6.563025475,4.996110916,6.36563015,6.776733398,2.517007351,6.389495373,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,171,24.39951324,6.619474411,3.686019659,4.422938347,5.194643974,1.65213871,4.454287529,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,172,36.33973694,6.597086906,5.508451939,4.544864655,8.350737572,2.364840031,4.582536697,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,173,23.98480988,6.928226948,3.461897373,5.338235378,4.779503822,1.785200596,5.35478735,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,174,25.89750862,6.53012228,3.965853453,5.019660473,5.291053295,2.183307886,5.055809498,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,175,49.05008316,6.040484905,8.120223045,9.673683167,9.830325127,4.630147457,9.724663734,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,176,33.35710144,6.547118187,5.094928741,8.072889328,6.495513916,2.362938166,8.10471344,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,177,41.29267883,6.227840424,6.630336761,11.11821556,7.329656124,4.205147743,11.17935085,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,178,35.2616539,6.570473671,5.366683483,4.11235857,8.15555191,2.373408079,4.179596424,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,179,25.97968864,6.675197601,3.891973019,5.278655529,5.316732883,1.949235439,5.294115067,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,180,23.50098038,6.629078388,3.545135498,4.312858105,4.830435276,2.104025841,4.357177258,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,181,22.31007957,6.777155399,3.291953325,5.302593231,4.364146233,1.614437938,5.315504074,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,182,27.74386787,6.776120663,4.094358444,4.516315937,6.002027988,2.040540218,4.560229778,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,183,19.0369873,6.833985806,2.785634518,3.69651103,3.938313484,1.443229198,3.715047121,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,184,24.44116592,6.581366062,3.71369195,5.328625202,4.785088539,2.196748257,5.358808041,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,185,32.04637909,6.825396061,4.695167542,5.743785858,6.899846077,1.943125725,5.818202496,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,186,37.53527832,6.058407307,6.195568562,8.057564735,7.371285439,3.41028738,8.111862183,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,187,50.19535065,5.941037655,8.44892025,8.742495537,10.53086472,4.218876839,8.846910477,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,188,46.68352509,5.995713711,7.786149979,10.31893539,9.024793625,4.346578598,10.47978783,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,189,41.63172531,6.081572056,6.845553398,7.552258492,8.721276283,3.334456205,7.556149006,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,190,39.98929214,6.125432968,6.528402328,10.5149641,7.154905796,4.128024578,10.56958675,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,191,33.5610466,6.577517509,5.102387905,4.509097576,7.699866295,1.922701359,4.55016613,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,192,22.04593086,6.772893906,3.255023718,4.699117661,4.428411007,1.686124802,4.750717163,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,193,27.43794823,6.546379566,4.191316605,5.527805805,5.54705286,2.320744991,5.554414749,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,194,25.54752731,6.540139675,3.906266212,5.704231262,4.996837616,2.187737703,5.732435703,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,195,44.1143074,6.069308281,7.268424034,7.736604214,9.179434776,3.951744795,7.783714771,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,196,45.81752777,6.021154881,7.609425068,8.524804115,9.339017868,4.244983673,8.619224548,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,197,28.32569695,6.783623695,4.175599575,4.278122902,6.193257332,2.159246922,4.346950531,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,198,37.64557648,6.561981678,5.736921787,5.682201862,8.364908218,2.443465233,5.756029606,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,0.5,0.3,3.505136251,1.051540875,199,25.49014091,6.571724415,3.878759861,5.02657938,5.269613743,1.87680161,5.045893192,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,0,41.95424652,13.68695641,3.065272093,7.29799509,4.781131744,1.617752314,7.303123474,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,1,78.87036133,12.19394398,6.467994213,15.5584259,8.670018196,3.571201563,15.58766365,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,2,44.30080795,13.14579487,3.369960308,10.0562849,4.687277317,1.97953856,10.05400372,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,3,54.2154541,12.94429588,4.188366413,11.28270531,5.855141163,2.681928873,11.289217,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,4,57.39957047,13.31005287,4.312497616,7.240639687,6.960691929,1.936647296,7.245578766,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,5,54.01916504,13.61890793,3.966482878,7.049016953,6.492695808,2.042404413,7.071816444,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,6,63.25547028,13.07735538,4.837023258,8.636332512,7.553427696,2.362328053,8.647826195,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,7,36.67076111,13.76897144,2.663289785,7.866823196,3.96559453,1.437804103,7.862921715,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,8,41.86525726,13.07207012,3.202649355,6.224279881,4.939905167,1.420249581,6.239545822,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,9,50.00328064,13.56414318,3.68643117,7.942146301,5.816206455,1.811329961,7.960298061,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,10,44.55089569,13.60291958,3.275098085,8.67193222,4.934207916,1.827170253,8.679857254,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,11,51.52894974,13.30394363,3.873208761,11.50048065,5.462905407,2.440596581,11.52156734,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,12,57.46240997,13.18012905,4.35977602,12.88351631,6.115913868,2.416989803,12.89381313,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,13,67.39463043,12.47193909,5.403700829,17.17784882,6.783306122,3.83020401,17.15672684,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,14,32.17114258,13.79212379,2.332573414,6.230128288,3.581925154,1.183896184,6.230926514,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,15,63.27138519,13.4628334,4.699707985,7.790691853,7.661844254,2.523939371,7.790415764,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,16,78.11949158,12.08170891,6.465930462,18.71623802,8.057627678,4.069416046,18.78055954,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,17,48.69319916,13.16324043,3.699180365,9.870905876,5.335150719,2.026499271,9.871706963,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,18,64.80756378,13.20784569,4.906747341,7.942450523,7.829967976,2.768796206,7.976352215,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,19,64.91399384,13.42743874,4.834428787,9.40368557,7.637356758,2.780383587,9.424921989,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,20,62.56021118,13.41249275,4.664323807,9.379149437,7.311167717,2.74727869,9.38101387,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,21,69.09320068,12.43459225,5.556531429,16.39346123,7.197130203,3.189321756,16.40356064,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,22,64.59642029,12.43002129,5.196806908,15.19626713,6.740974426,3.040766954,15.20869064,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,23,74.98648834,12.50807381,5.995046616,18.65377426,7.590694904,4.417539597,18.6768322,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,24,54.38450623,13.02682781,4.174808025,8.716826439,6.281890869,2.320847273,8.719762802,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,25,56.5573349,12.9698143,4.36068964,7.583837986,6.798127174,1.89569056,7.57168293,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,26,61.83048248,13.15094852,4.701598644,12.57514286,6.809122086,2.149174452,12.5900507,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,27,47.63882065,13.23585892,3.599223852,11.60346603,4.936413765,2.027008295,11.61222553,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,28,49.74078369,13.57375908,3.664481163,7.416758537,5.868262291,1.676102757,7.427669048,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,29,70.49066162,12.12247944,5.814871788,16.12163353,7.423485756,3.344604492,16.10534286,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,30,72.63687134,12.51694202,5.803084373,16.89905548,7.519688129,4.255270481,16.93874741,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,31,76.59703064,12.29477406,6.230047703,19.46464157,7.714102745,4.309093952,19.49827385,0,fp32
reported,379cbf71a9a49be0e2b113a396a7785ebeee5387d4f483ead5d8d98b79a23415,44,1,1.0,0.1,7.010272503,0.7010272503,32,49.27427292,13.18626976,3.736786366,6.68751812,5.863129616,2.107685566,6.694590092,0,fp32
